seccion,entidad,nom_entidad,dttofed,nom_dttofed,dttoloc,nom_dttoloc,mpio,nom_mpio,tipo,ln,zmvm,tipo_seccion2016,estrato6,nom_estrato6
5738,15,Mexico,40,ZINACANTEPEC,34,IXTAPAN DE LA SAL,114,VILLA GUERRERO,4,2215,0,NO URBANO,5,IZQUIERDANO URBANO
5739,15,Mexico,40,ZINACANTEPEC,34,IXTAPAN DE LA SAL,114,VILLA GUERRERO,4,1432,0,NO URBANO,5,IZQUIERDANO URBANO
5740,15,Mexico,40,ZINACANTEPEC,34,IXTAPAN DE LA SAL,114,VILLA GUERRERO,4,2013,0,NO URBANO,5,IZQUIERDANO URBANO
5741,15,Mexico,40,ZINACANTEPEC,34,IXTAPAN DE LA SAL,114,VILLA GUERRERO,4,1238,0,NO URBANO,5,IZQUIERDANO URBANO
5742,15,Mexico,40,ZINACANTEPEC,34,IXTAPAN DE LA SAL,114,VILLA GUERRERO,4,1547,0,NO URBANO,5,IZQUIERDANO URBANO
5743,15,Mexico,40,ZINACANTEPEC,34,IXTAPAN DE LA SAL,114,VILLA GUERRERO,4,849,0,NO URBANO,5,IZQUIERDANO URBANO
5744,15,Mexico,40,ZINACANTEPEC,34,IXTAPAN DE LA SAL,114,VILLA GUERRERO,4,1649,0,NO URBANO,5,IZQUIERDANO URBANO
5745,15,Mexico,40,ZINACANTEPEC,34,IXTAPAN DE LA SAL,114,VILLA GUERRERO,4,1039,0,NO URBANO,5,IZQUIERDANO URBANO
5746,15,Mexico,40,ZINACANTEPEC,34,IXTAPAN DE LA SAL,114,VILLA GUERRERO,4,681,0,NO URBANO,5,IZQUIERDANO URBANO
5747,15,Mexico,40,ZINACANTEPEC,34,IXTAPAN DE LA SAL,114,VILLA GUERRERO,4,611,0,NO URBANO,5,IZQUIERDANO URBANO
5805,15,Mexico,36,TEJUPILCO,11,SANTO TOMAS,117,ZACAZONAPAN,3,2518,0,NO URBANO,5,IZQUIERDANO URBANO
5806,15,Mexico,36,TEJUPILCO,11,SANTO TOMAS,117,ZACAZONAPAN,4,732,0,NO URBANO,5,IZQUIERDANO URBANO
5929,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,123,LUVIANOS,4,543,0,NO URBANO,5,IZQUIERDANO URBANO
5930,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,123,LUVIANOS,4,134,0,NO URBANO,5,IZQUIERDANO URBANO
156,15,Mexico,23,VALLE DE BRAVO,10,VALLE DE BRAVO,7,AMANALCO,2,981,0,URBANO,6,IZQUIERDAURBANO
511,15,Mexico,35,TENANCINGO,6,TIANGUISTENGO,19,CAPULHUAC,2,2435,0,URBANO,6,IZQUIERDAURBANO
512,15,Mexico,35,TENANCINGO,6,TIANGUISTENGO,19,CAPULHUAC,2,2722,0,URBANO,6,IZQUIERDAURBANO
513,15,Mexico,35,TENANCINGO,6,TIANGUISTENGO,19,CAPULHUAC,2,2470,0,URBANO,6,IZQUIERDAURBANO
514,15,Mexico,35,TENANCINGO,6,TIANGUISTENGO,19,CAPULHUAC,2,1932,0,URBANO,6,IZQUIERDAURBANO
515,15,Mexico,35,TENANCINGO,6,TIANGUISTENGO,19,CAPULHUAC,2,2369,0,URBANO,6,IZQUIERDAURBANO
516,15,Mexico,35,TENANCINGO,6,TIANGUISTENGO,19,CAPULHUAC,2,1633,0,URBANO,6,IZQUIERDAURBANO
517,15,Mexico,35,TENANCINGO,6,TIANGUISTENGO,19,CAPULHUAC,2,1557,0,URBANO,6,IZQUIERDAURBANO
522,15,Mexico,35,TENANCINGO,6,TIANGUISTENGO,19,CAPULHUAC,2,1531,0,URBANO,6,IZQUIERDAURBANO
1286,15,Mexico,23,VALLE DE BRAVO,11,SANTO TOMAS,33,DONATO GUERRA,2,722,0,URBANO,6,IZQUIERDAURBANO
4284,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,123,LUVIANOS,2,1536,0,URBANO,6,IZQUIERDAURBANO
4285,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,123,LUVIANOS,2,1815,0,URBANO,6,IZQUIERDAURBANO
4286,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,123,LUVIANOS,2,1962,0,URBANO,6,IZQUIERDAURBANO
5148,15,Mexico,36,TEJUPILCO,9,TEJUPILCO,106,TLATLAYA,2,2050,0,URBANO,6,IZQUIERDAURBANO
5723,15,Mexico,40,ZINACANTEPEC,34,IXTAPAN DE LA SAL,114,VILLA GUERRERO,2,2659,0,URBANO,6,IZQUIERDAURBANO
5724,15,Mexico,40,ZINACANTEPEC,34,IXTAPAN DE LA SAL,114,VILLA GUERRERO,2,1662,0,URBANO,6,IZQUIERDAURBANO
5725,15,Mexico,40,ZINACANTEPEC,34,IXTAPAN DE LA SAL,114,VILLA GUERRERO,2,1383,0,URBANO,6,IZQUIERDAURBANO
5734,15,Mexico,40,ZINACANTEPEC,34,IXTAPAN DE LA SAL,114,VILLA GUERRERO,2,1000,0,URBANO,6,IZQUIERDAURBANO
5735,15,Mexico,40,ZINACANTEPEC,34,IXTAPAN DE LA SAL,114,VILLA GUERRERO,2,2587,0,URBANO,6,IZQUIERDAURBANO
5736,15,Mexico,40,ZINACANTEPEC,34,IXTAPAN DE LA SAL,114,VILLA GUERRERO,2,1877,0,URBANO,6,IZQUIERDAURBANO
648,15,Mexico,33,CHALCO,27,CHALCO,22,COCOTITLAN,3,1975,1,NO URBANO,5,IZQUIERDANO URBANO
649,15,Mexico,33,CHALCO,27,CHALCO,22,COCOTITLAN,3,1886,1,NO URBANO,5,IZQUIERDANO URBANO
652,15,Mexico,33,CHALCO,27,CHALCO,22,COCOTITLAN,3,1867,1,NO URBANO,5,IZQUIERDANO URBANO
653,15,Mexico,33,CHALCO,27,CHALCO,22,COCOTITLAN,4,1680,1,NO URBANO,5,IZQUIERDANO URBANO
2068,15,Mexico,18,HUIXQUILUCAN,44,NICOLAS ROMERO,39,ISIDRO FABELA,3,1862,1,NO URBANO,5,IZQUIERDANO URBANO
2069,15,Mexico,18,HUIXQUILUCAN,44,NICOLAS ROMERO,39,ISIDRO FABELA,4,2526,1,NO URBANO,5,IZQUIERDANO URBANO
2070,15,Mexico,18,HUIXQUILUCAN,44,NICOLAS ROMERO,39,ISIDRO FABELA,4,2637,1,NO URBANO,5,IZQUIERDANO URBANO
2071,15,Mexico,18,HUIXQUILUCAN,44,NICOLAS ROMERO,39,ISIDRO FABELA,4,585,1,NO URBANO,5,IZQUIERDANO URBANO
2072,15,Mexico,18,HUIXQUILUCAN,44,NICOLAS ROMERO,39,ISIDRO FABELA,4,117,1,NO URBANO,5,IZQUIERDANO URBANO
2247,15,Mexico,37,CUAUTITLAN,20,ZUMPANGO,125,TONANITLA,4,1936,1,NO URBANO,5,IZQUIERDANO URBANO
2249,15,Mexico,37,CUAUTITLAN,20,ZUMPANGO,125,TONANITLA,3,3062,1,NO URBANO,5,IZQUIERDANO URBANO
3036,15,Mexico,37,CUAUTITLAN,20,ZUMPANGO,59,NEXTLALPAN,3,3223,1,NO URBANO,5,IZQUIERDANO URBANO
3038,15,Mexico,37,CUAUTITLAN,20,ZUMPANGO,59,NEXTLALPAN,3,1500,1,NO URBANO,5,IZQUIERDANO URBANO
3041,15,Mexico,37,CUAUTITLAN,20,ZUMPANGO,59,NEXTLALPAN,4,1442,1,NO URBANO,5,IZQUIERDANO URBANO
3044,15,Mexico,37,CUAUTITLAN,20,ZUMPANGO,59,NEXTLALPAN,3,5846,1,NO URBANO,5,IZQUIERDANO URBANO
3045,15,Mexico,37,CUAUTITLAN,20,ZUMPANGO,59,NEXTLALPAN,4,3341,1,NO URBANO,5,IZQUIERDANO URBANO
3880,15,Mexico,5,TEOTIHUACAN,39,OTUMBA,66,OTUMBA,3,1458,1,NO URBANO,5,IZQUIERDANO URBANO
3882,15,Mexico,5,TEOTIHUACAN,39,OTUMBA,66,OTUMBA,3,1360,1,NO URBANO,5,IZQUIERDANO URBANO
3884,15,Mexico,5,TEOTIHUACAN,39,OTUMBA,66,OTUMBA,3,1809,1,NO URBANO,5,IZQUIERDANO URBANO
3886,15,Mexico,5,TEOTIHUACAN,39,OTUMBA,66,OTUMBA,4,79,1,NO URBANO,5,IZQUIERDANO URBANO
3887,15,Mexico,5,TEOTIHUACAN,39,OTUMBA,66,OTUMBA,4,1164,1,NO URBANO,5,IZQUIERDANO URBANO
3888,15,Mexico,5,TEOTIHUACAN,39,OTUMBA,66,OTUMBA,4,610,1,NO URBANO,5,IZQUIERDANO URBANO
3889,15,Mexico,5,TEOTIHUACAN,39,OTUMBA,66,OTUMBA,4,1216,1,NO URBANO,5,IZQUIERDANO URBANO
3890,15,Mexico,5,TEOTIHUACAN,39,OTUMBA,66,OTUMBA,4,1657,1,NO URBANO,5,IZQUIERDANO URBANO
3891,15,Mexico,5,TEOTIHUACAN,39,OTUMBA,66,OTUMBA,4,1111,1,NO URBANO,5,IZQUIERDANO URBANO
3892,15,Mexico,5,TEOTIHUACAN,39,OTUMBA,66,OTUMBA,4,1250,1,NO URBANO,5,IZQUIERDANO URBANO
3893,15,Mexico,5,TEOTIHUACAN,39,OTUMBA,66,OTUMBA,4,152,1,NO URBANO,5,IZQUIERDANO URBANO
3894,15,Mexico,5,TEOTIHUACAN,39,OTUMBA,66,OTUMBA,4,527,1,NO URBANO,5,IZQUIERDANO URBANO
3895,15,Mexico,5,TEOTIHUACAN,39,OTUMBA,66,OTUMBA,4,1741,1,NO URBANO,5,IZQUIERDANO URBANO
3896,15,Mexico,5,TEOTIHUACAN,39,OTUMBA,66,OTUMBA,3,2223,1,NO URBANO,5,IZQUIERDANO URBANO
3897,15,Mexico,5,TEOTIHUACAN,39,OTUMBA,66,OTUMBA,4,1268,1,NO URBANO,5,IZQUIERDANO URBANO
3898,15,Mexico,5,TEOTIHUACAN,39,OTUMBA,66,OTUMBA,3,1444,1,NO URBANO,5,IZQUIERDANO URBANO
4565,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,96,TEPOTZOTLAN,3,3124,1,NO URBANO,5,IZQUIERDANO URBANO
4566,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,96,TEPOTZOTLAN,3,3426,1,NO URBANO,5,IZQUIERDANO URBANO
4574,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,96,TEPOTZOTLAN,3,1092,1,NO URBANO,5,IZQUIERDANO URBANO
4578,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,96,TEPOTZOTLAN,4,500,1,NO URBANO,5,IZQUIERDANO URBANO
4579,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,96,TEPOTZOTLAN,4,887,1,NO URBANO,5,IZQUIERDANO URBANO
4580,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,96,TEPOTZOTLAN,3,2916,1,NO URBANO,5,IZQUIERDANO URBANO
4581,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,96,TEPOTZOTLAN,4,1247,1,NO URBANO,5,IZQUIERDANO URBANO
4584,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,96,TEPOTZOTLAN,3,2003,1,NO URBANO,5,IZQUIERDANO URBANO
4586,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,96,TEPOTZOTLAN,3,3549,1,NO URBANO,5,IZQUIERDANO URBANO
4587,15,Mexico,2,TEOLOYUCAN,36,VILLA DEL CARBON,96,TEPOTZOTLAN,3,2465,1,NO URBANO,5,IZQUIERDANO URBANO
4611,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,3,2029,1,NO URBANO,5,IZQUIERDANO URBANO
4612,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,3,1860,1,NO URBANO,5,IZQUIERDANO URBANO
4616,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,3,1905,1,NO URBANO,5,IZQUIERDANO URBANO
4628,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,3,3868,1,NO URBANO,5,IZQUIERDANO URBANO
4629,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,3,3423,1,NO URBANO,5,IZQUIERDANO URBANO
4636,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,3,3358,1,NO URBANO,5,IZQUIERDANO URBANO
4643,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,3,3512,1,NO URBANO,5,IZQUIERDANO URBANO
4648,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,3,3228,1,NO URBANO,5,IZQUIERDANO URBANO
4651,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,3,3087,1,NO URBANO,5,IZQUIERDANO URBANO
4656,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,3,1580,1,NO URBANO,5,IZQUIERDANO URBANO
4657,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,3,1404,1,NO URBANO,5,IZQUIERDANO URBANO
4658,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,3,2277,1,NO URBANO,5,IZQUIERDANO URBANO
4659,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,3,3126,1,NO URBANO,5,IZQUIERDANO URBANO
4660,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,4,1808,1,NO URBANO,5,IZQUIERDANO URBANO
4661,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,4,2401,1,NO URBANO,5,IZQUIERDANO URBANO
4664,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,4,2177,1,NO URBANO,5,IZQUIERDANO URBANO
4665,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,4,1897,1,NO URBANO,5,IZQUIERDANO URBANO
4666,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,4,1776,1,NO URBANO,5,IZQUIERDANO URBANO
4667,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,4,2012,1,NO URBANO,5,IZQUIERDANO URBANO
4669,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,3,1870,1,NO URBANO,5,IZQUIERDANO URBANO
4670,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,4,2959,1,NO URBANO,5,IZQUIERDANO URBANO
4671,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,3,2782,1,NO URBANO,5,IZQUIERDANO URBANO
4672,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,3,1891,1,NO URBANO,5,IZQUIERDANO URBANO
4673,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,3,2263,1,NO URBANO,5,IZQUIERDANO URBANO
4674,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,3,3280,1,NO URBANO,5,IZQUIERDANO URBANO
4675,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,3,3090,1,NO URBANO,5,IZQUIERDANO URBANO
4676,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,3,2526,1,NO URBANO,5,IZQUIERDANO URBANO
4677,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,3,5585,1,NO URBANO,5,IZQUIERDANO URBANO
4678,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,4,910,1,NO URBANO,5,IZQUIERDANO URBANO
4679,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,3,4801,1,NO URBANO,5,IZQUIERDANO URBANO
4681,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,3,2424,1,NO URBANO,5,IZQUIERDANO URBANO
4682,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,3,1908,1,NO URBANO,5,IZQUIERDANO URBANO
4686,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,4,2361,1,NO URBANO,5,IZQUIERDANO URBANO
4687,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,3,5140,1,NO URBANO,5,IZQUIERDANO URBANO
4688,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,4,1874,1,NO URBANO,5,IZQUIERDANO URBANO
4689,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,4,2166,1,NO URBANO,5,IZQUIERDANO URBANO
4690,15,Mexico,38,TEXCOCO,23,TEXCOCO,100,TEXCOCO,4,1153,1,NO URBANO,5,IZQUIERDANO URBANO
5465,15,Mexico,6,COACALCO DE BE,19,CUAUTITLAN,109,TULTEPEC,3,12734,1,NO URBANO,5,IZQUIERDANO URBANO
5469,15,Mexico,6,COACALCO DE BE,19,CUAUTITLAN,109,TULTEPEC,4,1279,1,NO URBANO,5,IZQUIERDANO URBANO
5470,15,Mexico,6,COACALCO DE BE,19,CUAUTITLAN,109,TULTEPEC,4,701,1,NO URBANO,5,IZQUIERDANO URBANO
5471,15,Mexico,6,COACALCO DE BE,19,CUAUTITLAN,109,TULTEPEC,4,2510,1,NO URBANO,5,IZQUIERDANO URBANO
5472,15,Mexico,6,COACALCO DE BE,19,CUAUTITLAN,109,TULTEPEC,3,12713,1,NO URBANO,5,IZQUIERDANO URBANO
5477,15,Mexico,6,COACALCO DE BE,19,CUAUTITLAN,109,TULTEPEC,3,4359,1,NO URBANO,5,IZQUIERDANO URBANO
650,15,Mexico,33,CHALCO,27,CHALCO,22,COCOTITLAN,2,2111,1,URBANO,6,IZQUIERDAURBANO
651,15,Mexico,33,CHALCO,27,CHALCO,22,COCOTITLAN,2,1382,1,URBANO,6,IZQUIERDAURBANO
912,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,1876,1,URBANO,6,IZQUIERDAURBANO
913,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2153,1,URBANO,6,IZQUIERDAURBANO
914,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,1786,1,URBANO,6,IZQUIERDAURBANO
915,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2199,1,URBANO,6,IZQUIERDAURBANO
916,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2064,1,URBANO,6,IZQUIERDAURBANO
917,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,1513,1,URBANO,6,IZQUIERDAURBANO
918,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,930,1,URBANO,6,IZQUIERDAURBANO
919,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2028,1,URBANO,6,IZQUIERDAURBANO
920,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,1659,1,URBANO,6,IZQUIERDAURBANO
921,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,1312,1,URBANO,6,IZQUIERDAURBANO
922,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,1388,1,URBANO,6,IZQUIERDAURBANO
923,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,1845,1,URBANO,6,IZQUIERDAURBANO
924,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2536,1,URBANO,6,IZQUIERDAURBANO
925,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2401,1,URBANO,6,IZQUIERDAURBANO
926,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,3337,1,URBANO,6,IZQUIERDAURBANO
927,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,1523,1,URBANO,6,IZQUIERDAURBANO
928,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,1291,1,URBANO,6,IZQUIERDAURBANO
929,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,1800,1,URBANO,6,IZQUIERDAURBANO
930,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,1774,1,URBANO,6,IZQUIERDAURBANO
931,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2237,1,URBANO,6,IZQUIERDAURBANO
932,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2138,1,URBANO,6,IZQUIERDAURBANO
933,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,1938,1,URBANO,6,IZQUIERDAURBANO
934,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2447,1,URBANO,6,IZQUIERDAURBANO
935,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,1150,1,URBANO,6,IZQUIERDAURBANO
936,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2061,1,URBANO,6,IZQUIERDAURBANO
939,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2201,1,URBANO,6,IZQUIERDAURBANO
940,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2054,1,URBANO,6,IZQUIERDAURBANO
941,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2075,1,URBANO,6,IZQUIERDAURBANO
942,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2276,1,URBANO,6,IZQUIERDAURBANO
943,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,1986,1,URBANO,6,IZQUIERDAURBANO
944,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,1613,1,URBANO,6,IZQUIERDAURBANO
945,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,1281,1,URBANO,6,IZQUIERDAURBANO
946,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,1991,1,URBANO,6,IZQUIERDAURBANO
947,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,3238,1,URBANO,6,IZQUIERDAURBANO
948,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2776,1,URBANO,6,IZQUIERDAURBANO
949,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2221,1,URBANO,6,IZQUIERDAURBANO
950,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,1730,1,URBANO,6,IZQUIERDAURBANO
951,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2691,1,URBANO,6,IZQUIERDAURBANO
952,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2310,1,URBANO,6,IZQUIERDAURBANO
953,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,1749,1,URBANO,6,IZQUIERDAURBANO
954,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,1572,1,URBANO,6,IZQUIERDAURBANO
955,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,1927,1,URBANO,6,IZQUIERDAURBANO
956,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,1404,1,URBANO,6,IZQUIERDAURBANO
957,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,1928,1,URBANO,6,IZQUIERDAURBANO
958,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2087,1,URBANO,6,IZQUIERDAURBANO
959,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,1892,1,URBANO,6,IZQUIERDAURBANO
960,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2291,1,URBANO,6,IZQUIERDAURBANO
961,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2584,1,URBANO,6,IZQUIERDAURBANO
962,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2364,1,URBANO,6,IZQUIERDAURBANO
963,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2385,1,URBANO,6,IZQUIERDAURBANO
964,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2118,1,URBANO,6,IZQUIERDAURBANO
965,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,1554,1,URBANO,6,IZQUIERDAURBANO
968,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2190,1,URBANO,6,IZQUIERDAURBANO
969,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2562,1,URBANO,6,IZQUIERDAURBANO
970,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2107,1,URBANO,6,IZQUIERDAURBANO
971,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,3469,1,URBANO,6,IZQUIERDAURBANO
972,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,3241,1,URBANO,6,IZQUIERDAURBANO
973,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2237,1,URBANO,6,IZQUIERDAURBANO
974,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,7296,1,URBANO,6,IZQUIERDAURBANO
975,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2052,1,URBANO,6,IZQUIERDAURBANO
976,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2734,1,URBANO,6,IZQUIERDAURBANO
977,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2889,1,URBANO,6,IZQUIERDAURBANO
978,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,1975,1,URBANO,6,IZQUIERDAURBANO
979,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,1993,1,URBANO,6,IZQUIERDAURBANO
980,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2085,1,URBANO,6,IZQUIERDAURBANO
981,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2470,1,URBANO,6,IZQUIERDAURBANO
982,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2279,1,URBANO,6,IZQUIERDAURBANO
983,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,2306,1,URBANO,6,IZQUIERDAURBANO
984,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,3014,1,URBANO,6,IZQUIERDAURBANO
985,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,1744,1,URBANO,6,IZQUIERDAURBANO
997,15,Mexico,32,VALLE DE CHALC,27,CHALCO,122,VALLE DE CHALCO,2,1486,1,URBANO,6,IZQUIERDAURBANO
